Group2,Marker,Group1,Date,Session,Treatment,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,R1,Rank1,R2,Rank2,R0,Rank0,Group0,Type,TimeContinueWelcomeOK,charity,charityPart2,TimeOKChoiceCharityOK,TimeOKPart1OK,DictatorSelf,DictatorCharity,TimeOKUltimatumAgentOK,TimeOKPayoffInformationOK,answerPart2,TimeOKCodeToStartPart2OK,TimeOKPart2OK,answer1,answer2,answer3,answer4,answer6,answer7,TimeOKControlQuestionsOK,TimeOKGroupAssignmentOK,TimeOKPAPrincipalExpectedAcceptanceOK,TimeOKPAPrincipalEffortOK,OptimalWage,TimeOKPAAgentOK,TimeOKPAAgentEffortOK,PreferedWage,PreferedEffort,TimeOKPAAgentPreferedContractOK,TimeCONTINUEQuestionnaireOK,gender,age,study,TimeCONTINUEQuestion1SociecoOK,fair_wage,fair_effort,TimeCONTINUEQuestion2FairnessRatingsOK,Give_Charity,Punish_Self,Punish_Others,TimeCONTINUEQuestion3WillingnessToActOK,Favor_return,Favor_revenge,Favor_intentions,TimeCONTINUEQuestion4FavorOK,Gift,TimeCONTINUEQuestion5GiftOK,Donation_Good_Cause,TimeCONTINUEQuestion6DonationOK,UltimatumContractConcluded,PAContractConcluded,PAEffort,PAWage,UltimatumPayoff,PAPayoff,OptimalWagePayoff,OptimalWageBonus,NumCorrectAcceptGuesses,NumCorrectRefuseGuesses,PayoffPart1,TotalPayoff,PayoffCharityPart1,PayoffCharityPart1Euro,PayoffCharityPart2,PayoffCharityPart2Euro,TotalPayoffCharity,TotalPayoffCharityEuro,TimeOKFinalPayoffCalculationOK,TimeOKFinalPayoffDisplayAgentOK,TimeOKFinalPayoffDisplayPrincipalOK,TimeTheEndTheEndOK,Ultimatum_Accept_Agent_atShare_Principal_10,Ultimatum_Accept_Agent_atShare_Principal_20,Ultimatum_Accept_Agent_atShare_Principal_30,Ultimatum_Accept_Agent_atShare_Principal_40,Ultimatum_Accept_Agent_atShare_Principal_50,Ultimatum_Accept_Agent_atShare_Principal_60,Ultimatum_Accept_Agent_atShare_Principal_70,Ultimatum_Accept_Agent_atShare_Principal_80,Ultimatum_Accept_Agent_atShare_Principal_90,PA_Accept_Agent_atWage_1,PA_Accept_Agent_atWage_3,PA_Accept_Agent_atWage_5,PA_Accept_Agent_atWage_10,PA_Accept_Agent_atWage_15,PA_Accept_Agent_atWage_20,PA_Accept_Agent_atWage_25,PA_Accept_Agent_atWage_30,PA_Accept_Agent_atWage_35,PA_Accept_Agent_atWage_40,PA_Accept_Agent_atWage_45,PA_Accept_Agent_atWage_50,PA_Accept_Agent_atWage_55,PA_Accept_Agent_atWage_60,PA_Accept_Agent_atWage_65,PA_Accept_Agent_atWage_75,PA_Accept_Agent_atWage_85,PA_Accept_Agent_atWage_95,PA_OfferedEffort_Agent_atWage_1,PA_OfferedEffort_Agent_atWage_3,PA_OfferedEffort_Agent_atWage_5,PA_OfferedEffort_Agent_atWage_10,PA_OfferedEffort_Agent_atWage_15,PA_OfferedEffort_Agent_atWage_20,PA_OfferedEffort_Agent_atWage_25,PA_OfferedEffort_Agent_atWage_30,PA_OfferedEffort_Agent_atWage_35,PA_OfferedEffort_Agent_atWage_40,PA_OfferedEffort_Agent_atWage_45,PA_OfferedEffort_Agent_atWage_50,PA_OfferedEffort_Agent_atWage_55,PA_OfferedEffort_Agent_atWage_60,PA_OfferedEffort_Agent_atWage_65,PA_OfferedEffort_Agent_atWage_75,PA_OfferedEffort_Agent_atWage_85,PA_OfferedEffort_Agent_atWage_95,Ultimatum_Offer_Principal,PA_Offer_Principal,PA_ExpectedAcceptance_Principal_atWage_1,PA_ExpectedAcceptance_Principal_atWage_3,PA_ExpectedAcceptance_Principal_atWage_5,PA_ExpectedAcceptance_Principal_atWage_10,PA_ExpectedAcceptance_Principal_atWage_15,PA_ExpectedAcceptance_Principal_atWage_20,PA_ExpectedAcceptance_Principal_atWage_25,PA_ExpectedAcceptance_Principal_atWage_30,PA_ExpectedAcceptance_Principal_atWage_35,PA_ExpectedAcceptance_Principal_atWage_40,PA_ExpectedAcceptance_Principal_atWage_45,PA_ExpectedAcceptance_Principal_atWage_50,PA_ExpectedAcceptance_Principal_atWage_55,PA_ExpectedAcceptance_Principal_atWage_60,PA_ExpectedAcceptance_Principal_atWage_65,PA_ExpectedAcceptance_Principal_atWage_75,PA_ExpectedAcceptance_Principal_atWage_85,PA_ExpectedAcceptance_Principal_atWage_95,PA_ExpectedEffort_Principal_atWage_1,PA_ExpectedEffort_Principal_atWage_3,PA_ExpectedEffort_Principal_atWage_5,PA_ExpectedEffort_Principal_atWage_10,PA_ExpectedEffort_Principal_atWage_15,PA_ExpectedEffort_Principal_atWage_20,PA_ExpectedEffort_Principal_atWage_25,PA_ExpectedEffort_Principal_atWage_30,PA_ExpectedEffort_Principal_atWage_35,PA_ExpectedEffort_Principal_atWage_40,PA_ExpectedEffort_Principal_atWage_45,PA_ExpectedEffort_Principal_atWage_50,PA_ExpectedEffort_Principal_atWage_55,PA_ExpectedEffort_Principal_atWage_60,PA_ExpectedEffort_Principal_atWage_65,PA_ExpectedEffort_Principal_atWage_75,PA_ExpectedEffort_Principal_atWage_85,PA_ExpectedEffort_Principal_atWage_95,profitmax_effort,real_profitmax_wage,source_treatment,Agent,treatment_label,giveC,min_ug,P1Self1,P1Self2,P1Self3,P1Self4,P1Self5,P1SelfP,P1Org1,P1Org2,P1Org3,P1Org4,P1Org5,P1OrgP,max_indiff,chosen_charity,TimeContinuePrefOrgIntroOK,min_o1_o2,min_o1_o2_o3,min_o1_o2_o3_o4,min_o1_o2_o3_o4_o5,rand_P1_char,charityPart1,TimeOKSelectCharityOK,TimeOKRoleAssignmentOK
1,5,3,221026_0839,5,PAN,subjects,1,11,1,13.715,13.715,1,0.332750749,3,0.928334781,1,0.179716172,4,4,2,99999.0,8.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,7,99999,99999,0,23,2,99999,95,7,99999,2,1,4,99999,9,2,5,99999,5,99999,0,99999,1,0,0,25,50,105.0,0,0.0,0,0,130,105.0,20,1.66,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
1,6,8,221026_1030,6,PAN,subjects,1,13,1,15.375,15.375,1,0.388368219,8,0.887928114,1,0.078903053,10,10,2,99999.0,3.0,,99999.0,99999.0,10,90,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,50,3,99999,35,5,99999,8,5,10,99999,7,6,7,99999,3,99999,500,99999,0,1,1,25,0,125.0,0,0.0,0,0,10,125.0,90,7.47,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,90.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,1,8,221025_0833,1,PAN,subjects,1,16,1,14.462,14.462,1,0.232688843,8,0.162413496,10,0.016982668,12,12,2,99999.0,6.0,,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,5,99999,99999,0,19,3,99999,50,5,99999,7,4,0,99999,10,4,0,99999,2,99999,0,99999,0,1,5,20,0,114.0,0,0.0,0,0,50,114.0,50,4.15,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,2,5,221025_1023,2,PAN,subjects,1,16,1,17.45,17.45,1,0.506161197,5,0.190791677,10,0.188998061,9,9,2,99999.0,12.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,0,19,2,99999,95,5,99999,2,1,1,99999,7,1,3,99999,2,99999,0,99999,1,1,1,60,50,160.0,0,0.0,0,0,150,150.0,0,0.0,,,0,0.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,3,6,221025_1237,3,PAN,subjects,1,24,1,13.715,13.715,1,0.846213322,6,0.18421748,10,0.230670689,11,11,2,99999.0,10.0,,99999.0,99999.0,40,60,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,1,20,2,99999,85,8,99999,6,2,3,99999,5,2,6,99999,3,99999,100,99999,1,0,0,1,30,105.0,0,0.0,0,0,70,105.0,60,4.98,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,7.0,7.0,8.0,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,60.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
10,4,4,221025_1434,4,PAN,subjects,1,20,1,17.284,17.284,1,0.870036645,4,0.020548465,10,0.063919204,9,9,2,99999.0,5.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,35,2,99999,99999,1,23,1,99999,35,2,99999,6,3,5,99999,10,4,3,99999,1,99999,100,99999,1,1,3,50,50,148.0,0,0.0,0,0,120,148.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,6,5,221026_1030,6,PAN,subjects,1,18,1,15.79,15.79,1,0.637250761,5,0.148234544,10,0.909273329,2,2,2,99999.0,1.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,5,99999,99999,1,26,3,99999,95,5,99999,5,5,5,99999,5,5,5,99999,3,99999,100,99999,1,1,1,30,50,130.0,0,0.0,0,0,140,130.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
11,1,12,221025_0833,1,PAN,subjects,1,22,1,16.952,16.952,1,0.006353353,12,0.13715534,11,0.836135864,4,4,2,99999.0,3.0,,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,5,99999,99999,1,25,3,99999,95,5,99999,10,10,10,99999,8,9,2,99999,5,99999,400,99999,1,1,2,45,50,144.0,0,0.0,0,0,100,144.0,50,4.15,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,3,10,221025_1237,3,PAN,subjects,1,16,1,13.715,13.715,1,0.371386888,10,0.075098722,11,0.160359888,12,12,2,99999.0,8.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,0,19,1,99999,95,5,99999,5,2,6,99999,10,2,0,99999,1,99999,0,99999,1,0,0,20,50,105.0,0,0.0,0,0,150,105.0,0,0.0,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
12,1,2,221025_0833,1,PAN,subjects,1,15,1,15.79,15.79,1,0.842026705,2,0.118523399,12,0.031725105,11,11,2,99999.0,5.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,27,3,99999,55,3,99999,8,8,8,99999,10,9,1,99999,1,99999,0,99999,1,1,1,30,50,130.0,0,0.0,0,0,150,130.0,0,0.0,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
12,3,1,221025_1237,3,PAN,subjects,1,19,1,15.79,15.79,1,0.979041246,1,0.032426957,12,0.539314397,9,9,2,99999.0,1.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,0,19,2,99999,95,10,99999,6,7,5,99999,9,7,5,99999,1,99999,10,99999,1,1,1,30,50,130.0,0,0.0,0,0,140,130.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2,1,3,221025_0833,1,PAN,subjects,1,18,1,17.865,17.865,1,0.807420476,3,0.896332706,2,0.379595794,7,7,2,99999.0,6.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,22,1,99999,95,5,99999,7,2,2,99999,10,2,5,99999,2,99999,100,99999,1,1,1,55,50,155.0,0,0.0,0,0,140,155.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
2,2,10,221025_1023,2,PAN,subjects,1,14,1,12.47,12.47,1,0.077469609,10,0.952656214,2,0.731272216,4,4,2,99999.0,6.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,24,3,99999,95,5,99999,1,8,6,99999,9,6,4,99999,6,99999,50,99999,0,0,0,35,0,105.0,0,0.0,0,0,90,90.0,10,0.83,,,10,0.83,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,5.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
2,3,8,221025_1237,3,PAN,subjects,1,23,1,20.687,20.687,1,0.640788151,8,0.887422878,2,0.304270917,10,10,2,99999.0,8.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,55,3,99999,99999,0,23,3,99999,55,3,99999,8,3,3,99999,10,5,7,99999,4,99999,0,99999,0,1,5,95,0,189.0,0,0.0,0,0,80,189.0,20,1.66,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
2,4,1,221025_1434,4,PAN,subjects,1,13,1,17.118,17.118,1,0.953721268,1,0.855240111,2,0.243774608,8,8,2,99999.0,2.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,5,99999,99999,1,19,3,99999,95,5,99999,5,2,7,99999,9,1,5,99999,3,99999,0,99999,1,1,4,50,50,146.0,0,0.0,0,0,140,146.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
2,5,5,221026_0839,5,PAN,subjects,1,9,1,20.189,20.189,1,0.07162458,5,0.857608839,2,0.014463846,6,6,2,99999.0,7.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,8,99999,99999,0,23,1,99999,95,6,99999,4,1,1,99999,9,1,1,99999,3,99999,50,99999,1,1,8,95,50,183.0,0,0.0,0,0,130,183.0,20,1.66,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2,6,10,221026_1030,6,PAN,subjects,1,20,1,16.371,16.371,1,0.27353789,10,0.677695732,2,0.156001028,9,9,2,99999.0,2.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,50,10,99999,99999,1,26,3,99999,50,5,99999,8,5,8,99999,10,0,5,99999,2,99999,0,99999,1,1,10,55,50,137.0,0,0.0,0,0,140,137.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
3,1,6,221025_0833,1,PAN,subjects,1,24,1,16.122,16.122,1,0.532683077,6,0.892290061,3,0.189181438,10,10,2,99999.0,3.0,,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,4,99999,99999,1,23,2,99999,95,7,99999,7,6,2,99999,8,7,5,99999,5,99999,20,99999,1,1,2,35,50,134.0,0,0.0,0,0,100,134.0,50,4.15,,,-1,-1.0,99999,99999,0,99999,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,50.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
3,2,9,221025_1023,2,PAN,subjects,1,15,1,15.79,15.79,1,0.101881166,9,0.869538665,3,0.998207396,1,1,2,99999.0,8.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,60,4,99999,99999,0,27,3,99999,75,7,99999,8,0,8,99999,9,1,6,99999,2,99999,100,99999,1,1,5,85,50,179.0,0,0.0,0,0,130,130.0,20,1.66,,,20,1.66,99999,99999,0,99999,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
3,3,9,221025_1237,3,PAN,subjects,1,22,1,20.189,20.189,1,0.511308256,9,0.524630592,3,0.94978759,1,1,2,99999.0,1.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,8,99999,99999,0,27,3,99999,60,7,99999,7,1,3,99999,10,1,2,99999,2,99999,0,99999,0,1,8,95,0,183.0,0,0.0,0,0,70,183.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,5.0,5.0,6.0,6.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,30.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
3,4,10,221025_1434,4,PAN,subjects,1,14,1,14.545,14.545,1,0.009341908,10,0.748757525,3,0.247116523,7,7,2,99999.0,5.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,0,25,2,99999,95,10,99999,7,7,8,99999,8,5,7,99999,5,99999,50,99999,1,1,1,15,40,115.0,0,0.0,0,0,140,115.0,0,0.0,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
3,5,6,221026_0839,5,PAN,subjects,1,10,1,16.205,16.205,1,0.027395824,6,0.631895643,3,0.056490347,5,5,2,99999.0,6.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,1,29,3,99999,95,5,99999,8,4,6,99999,10,1,6,99999,3,99999,50,99999,1,1,1,35,50,135.0,0,0.0,0,0,130,135.0,20,1.66,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,4.0,4.0,4.0,6.0,8.0,8.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
3,6,6,221026_1030,6,PAN,subjects,1,11,1,13.715,13.715,1,0.613589248,6,0.666254996,3,0.284328817,7,7,2,99999.0,6.0,,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,75,9,99999,99999,1,30,3,99999,95,7,99999,6,4,6,99999,6,0,6,99999,3,99999,100,99999,1,0,0,35,40,105.0,0,0.0,0,0,130,105.0,10,0.83,,,-1,-1.0,99999,99999,0,99999,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,8.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
4,1,7,221025_0833,1,PAN,subjects,1,21,1,15.79,15.79,1,0.317595029,7,0.719694032,4,0.935469299,2,2,2,99999.0,6.0,,99999.0,99999.0,60,40,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,50,6,99999,99999,1,21,3,99999,40,4,99999,7,3,3,99999,9,3,9,99999,1,99999,250,99999,1,1,1,30,50,130.0,0,0.0,0,0,110,130.0,40,3.32,,,-1,-1.0,99999,99999,0,99999,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,4.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efficiency,1,Efficiency,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
